gi|506924386|ref|NC_021251.1|;mycobacterium_tuberculosis_ccdc5079-a
gi|564185452|gb|AYNW01001194.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185446|gb|AYNW01001195.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185419|gb|AYNW01001196.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185409|gb|AYNW01001197.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185381|gb|AYNW01001198.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185367|gb|AYNW01001199.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185357|gb|AYNW01001200.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185348|gb|AYNW01001201.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185332|gb|AYNW01001202.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185297|gb|AYNW01001203.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185280|gb|AYNW01001204.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185262|gb|AYNW01001205.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185256|gb|AYNW01001206.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185234|gb|AYNW01001207.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185203|gb|AYNW01001208.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185190|gb|AYNW01001209.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185179|gb|AYNW01001210.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185147|gb|AYNW01001211.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185132|gb|AYNW01001212.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185112|gb|AYNW01001213.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185102|gb|AYNW01001214.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185091|gb|AYNW01001215.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185074|gb|AYNW01001216.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185066|gb|AYNW01001217.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185057|gb|AYNW01001218.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185045|gb|AYNW01001219.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185038|gb|AYNW01001220.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185031|gb|AYNW01001221.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185015|gb|AYNW01001222.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564185001|gb|AYNW01001223.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184988|gb|AYNW01001224.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184983|gb|AYNW01001225.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184975|gb|AYNW01001226.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184967|gb|AYNW01001227.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184954|gb|AYNW01001228.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184935|gb|AYNW01001229.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184924|gb|AYNW01001230.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184914|gb|AYNW01001231.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184907|gb|AYNW01001232.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184901|gb|AYNW01001233.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184887|gb|AYNW01001234.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184860|gb|AYNW01001235.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184852|gb|AYNW01001236.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184836|gb|AYNW01001237.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184820|gb|AYNW01001238.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184814|gb|AYNW01001239.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184802|gb|AYNW01001240.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184789|gb|AYNW01001241.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184762|gb|AYNW01001242.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184753|gb|AYNW01001243.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184746|gb|AYNW01001244.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184738|gb|AYNW01001245.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184733|gb|AYNW01001246.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184720|gb|AYNW01001247.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184708|gb|AYNW01001248.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184692|gb|AYNW01001249.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184678|gb|AYNW01001250.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184656|gb|AYNW01001251.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184635|gb|AYNW01001252.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184631|gb|AYNW01001253.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184604|gb|AYNW01001254.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184589|gb|AYNW01001255.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564184583|gb|AYNW01001256.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|379752013|ref|NC_016947.1|;mycobacterium_intracellulare_mott_02
gi|340625033|ref|NC_015848.1|;mycobacterium_canettii_cipt_140010059
gi|441478338|ref|NZ_CM001762.1|;mycobacterium_smegmatis_mkd8
gi|485451085|ref|NZ_AFPH01000001.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451086|ref|NZ_AFPH01000002.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451087|ref|NZ_AFPH01000003.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451088|ref|NZ_AFPH01000004.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451089|ref|NZ_AFPH01000005.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451090|ref|NZ_AFPH01000006.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451091|ref|NZ_AFPH01000007.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451092|ref|NZ_AFPH01000008.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451093|ref|NZ_AFPH01000009.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451094|ref|NZ_AFPH01000010.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451095|ref|NZ_AFPH01000011.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451096|ref|NZ_AFPH01000012.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451097|ref|NZ_AFPH01000013.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451098|ref|NZ_AFPH01000014.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451099|ref|NZ_AFPH01000015.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451100|ref|NZ_AFPH01000016.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451101|ref|NZ_AFPH01000017.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451102|ref|NZ_AFPH01000018.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451103|ref|NZ_AFPH01000019.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451104|ref|NZ_AFPH01000020.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451105|ref|NZ_AFPH01000021.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451106|ref|NZ_AFPH01000022.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451111|ref|NZ_AFPH01000023.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451116|ref|NZ_AFPH01000024.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451123|ref|NZ_AFPH01000025.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451132|ref|NZ_AFPH01000026.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451139|ref|NZ_AFPH01000027.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451146|ref|NZ_AFPH01000028.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451153|ref|NZ_AFPH01000029.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451160|ref|NZ_AFPH01000030.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451161|ref|NZ_AFPH01000031.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451162|ref|NZ_AFPH01000032.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451163|ref|NZ_AFPH01000033.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451164|ref|NZ_AFPH01000034.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451165|ref|NZ_AFPH01000035.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451166|ref|NZ_AFPH01000036.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451167|ref|NZ_AFPH01000037.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451168|ref|NZ_AFPH01000038.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451169|ref|NZ_AFPH01000039.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451170|ref|NZ_AFPH01000040.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451171|ref|NZ_AFPH01000041.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451172|ref|NZ_AFPH01000042.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451173|ref|NZ_AFPH01000043.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451174|ref|NZ_AFPH01000044.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451175|ref|NZ_AFPH01000045.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451176|ref|NZ_AFPH01000046.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451177|ref|NZ_AFPH01000047.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451178|ref|NZ_AFPH01000048.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451179|ref|NZ_AFPH01000049.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451180|ref|NZ_AFPH01000050.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451181|ref|NZ_AFPH01000051.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451182|ref|NZ_AFPH01000052.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451183|ref|NZ_AFPH01000053.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451184|ref|NZ_AFPH01000054.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451185|ref|NZ_AFPH01000055.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451186|ref|NZ_AFPH01000056.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451187|ref|NZ_AFPH01000057.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451188|ref|NZ_AFPH01000058.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451189|ref|NZ_AFPH01000059.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451190|ref|NZ_AFPH01000060.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451191|ref|NZ_AFPH01000061.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451192|ref|NZ_AFPH01000062.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451193|ref|NZ_AFPH01000063.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451194|ref|NZ_AFPH01000064.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451195|ref|NZ_AFPH01000065.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451196|ref|NZ_AFPH01000066.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451197|ref|NZ_AFPH01000067.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451198|ref|NZ_AFPH01000068.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451199|ref|NZ_AFPH01000069.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451200|ref|NZ_AFPH01000070.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451201|ref|NZ_AFPH01000071.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451202|ref|NZ_AFPH01000072.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451203|ref|NZ_AFPH01000073.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451204|ref|NZ_AFPH01000074.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451205|ref|NZ_AFPH01000075.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451206|ref|NZ_AFPH01000076.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451207|ref|NZ_AFPH01000077.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451208|ref|NZ_AFPH01000078.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451209|ref|NZ_AFPH01000079.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451210|ref|NZ_AFPH01000080.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451211|ref|NZ_AFPH01000081.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451212|ref|NZ_AFPH01000082.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451213|ref|NZ_AFPH01000083.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451214|ref|NZ_AFPH01000084.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451215|ref|NZ_AFPH01000085.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451216|ref|NZ_AFPH01000086.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451217|ref|NZ_AFPH01000087.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451218|ref|NZ_AFPH01000088.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451219|ref|NZ_AFPH01000089.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451220|ref|NZ_AFPH01000090.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451221|ref|NZ_AFPH01000091.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451222|ref|NZ_AFPH01000092.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451223|ref|NZ_AFPH01000093.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451224|ref|NZ_AFPH01000094.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451225|ref|NZ_AFPH01000095.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451226|ref|NZ_AFPH01000096.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451227|ref|NZ_AFPH01000097.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451228|ref|NZ_AFPH01000098.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451229|ref|NZ_AFPH01000099.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451230|ref|NZ_AFPH01000100.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451231|ref|NZ_AFPH01000101.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451232|ref|NZ_AFPH01000102.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451233|ref|NZ_AFPH01000103.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451234|ref|NZ_AFPH01000104.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451235|ref|NZ_AFPH01000105.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451236|ref|NZ_AFPH01000106.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451237|ref|NZ_AFPH01000107.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451238|ref|NZ_AFPH01000108.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451239|ref|NZ_AFPH01000109.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451240|ref|NZ_AFPH01000110.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451241|ref|NZ_AFPH01000111.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451242|ref|NZ_AFPH01000112.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451243|ref|NZ_AFPH01000113.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451244|ref|NZ_AFPH01000114.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451245|ref|NZ_AFPH01000115.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451246|ref|NZ_AFPH01000116.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451247|ref|NZ_AFPH01000117.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451248|ref|NZ_AFPH01000118.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451249|ref|NZ_AFPH01000119.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451250|ref|NZ_AFPH01000120.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451251|ref|NZ_AFPH01000121.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451252|ref|NZ_AFPH01000122.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451253|ref|NZ_AFPH01000123.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451254|ref|NZ_AFPH01000124.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451255|ref|NZ_AFPH01000125.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451256|ref|NZ_AFPH01000126.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451257|ref|NZ_AFPH01000127.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451258|ref|NZ_AFPH01000128.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451259|ref|NZ_AFPH01000129.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451260|ref|NZ_AFPH01000130.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451261|ref|NZ_AFPH01000131.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451262|ref|NZ_AFPH01000132.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451275|ref|NZ_AFPH01000133.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451303|ref|NZ_AFPH01000134.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451314|ref|NZ_AFPH01000135.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451315|ref|NZ_AFPH01000136.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451316|ref|NZ_AFPH01000137.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451317|ref|NZ_AFPH01000138.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451318|ref|NZ_AFPH01000139.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451319|ref|NZ_AFPH01000140.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451320|ref|NZ_AFPH01000141.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451321|ref|NZ_AFPH01000142.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451322|ref|NZ_AFPH01000143.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451323|ref|NZ_AFPH01000144.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451324|ref|NZ_AFPH01000145.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451325|ref|NZ_AFPH01000146.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451326|ref|NZ_AFPH01000147.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451327|ref|NZ_AFPH01000148.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451328|ref|NZ_AFPH01000149.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451329|ref|NZ_AFPH01000150.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451330|ref|NZ_AFPH01000151.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451331|ref|NZ_AFPH01000152.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451332|ref|NZ_AFPH01000153.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451333|ref|NZ_AFPH01000154.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451334|ref|NZ_AFPH01000155.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451335|ref|NZ_AFPH01000156.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451336|ref|NZ_AFPH01000157.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451337|ref|NZ_AFPH01000158.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451338|ref|NZ_AFPH01000159.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451339|ref|NZ_AFPH01000160.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451340|ref|NZ_AFPH01000161.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451341|ref|NZ_AFPH01000162.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451342|ref|NZ_AFPH01000163.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451343|ref|NZ_AFPH01000164.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451344|ref|NZ_AFPH01000165.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451345|ref|NZ_AFPH01000166.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451346|ref|NZ_AFPH01000167.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451347|ref|NZ_AFPH01000168.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451348|ref|NZ_AFPH01000169.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451349|ref|NZ_AFPH01000170.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451350|ref|NZ_AFPH01000171.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451351|ref|NZ_AFPH01000172.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451352|ref|NZ_AFPH01000173.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451353|ref|NZ_AFPH01000174.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451354|ref|NZ_AFPH01000175.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451355|ref|NZ_AFPH01000176.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451356|ref|NZ_AFPH01000177.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451357|ref|NZ_AFPH01000178.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451358|ref|NZ_AFPH01000179.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451359|ref|NZ_AFPH01000180.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451360|ref|NZ_AFPH01000181.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451361|ref|NZ_AFPH01000182.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
gi|485451362|ref|NZ_AFPH01000183.1|;mycobacterium_avium_subsp_paratuberculosis_pt155
